Year,GP_Name,Driver,LapNumber,Undercut_Successful,Gap_To_Ahead,Rival_Tyre_Age,Pace_Delta,Pit_Aggressiveness,StationaryDuration,InLap_Sec,OutLap_Sec
2023,Bahrain,DEV,27.0,0,1.9539999999997235,14.0,0.5429999999999922,-4.0,25.234,102.309,120.083
2023,Bahrain,TSU,10.0,1,0.9700000000002547,9.0,0.10200000000000387,-3.0,25.249,103.749,119.843
2023,Bahrain,TSU,26.0,0,1.5249999999996362,14.0,-0.08599999999999852,-5.0,24.39,102.227,120.3
2023,Bahrain,TSU,40.0,0,0.6980000000003201,14.0,-0.11800000000000921,9.0,25.734,110.35,130.782
2023,Bahrain,ALB,11.0,1,2.5369999999993524,13.0,0.2609999999999957,-2.0,25.015,103.948,119.445
2023,Bahrain,ALB,26.0,0,6.318000000000211,14.0,0.34199999999999875,13.0,24.89,102.61,119.87
2023,Bahrain,ALB,40.0,0,6.948999999999614,10.0,0.5619999999999976,9.0,24.5,110.177,128.659
2023,Bahrain,ZHO,12.0,0,1.3770000000004075,11.0,0.7560000000000002,-1.0,25.797,103.87,122.101
2023,Bahrain,ZHO,32.0,0,6.10399999999936,1.0,-17.393,1.0,25.359,102.096,119.659
2023,Bahrain,ZHO,54.0,0,10.7549999999992,13.0,0.9719999999999942,41.0,30.124,101.967,127.673
2023,Bahrain,HUL,11.0,0,0.42000000000007276,10.0,-1.4969999999999999,-2.0,26.077,106.79,122.579
2023,Bahrain,HUL,26.0,0,4.631000000000313,14.0,-0.664999999999992,-5.0,37.765,102.931,132.037
2023,Bahrain,HUL,40.0,0,5.018000000000029,10.0,-0.4030000000000058,9.0,27.093,118.689,125.275
2023,Bahrain,OCO,12.0,0,0.48800000000028376,11.0,-2.234000000000009,-1.0,24.984,103.787,120.381
2023,Bahrain,OCO,15.0,0,0.8010000000003856,3.0,0.1770000000000067,-16.0,41.484,101.863,135.708
2023,Bahrain,OCO,32.0,0,9.152000000000044,4.0,1.8389999999999986,1.0,44.499,104.296,138.694
2023,Bahrain,OCO,41.0,0,47.01000000000022,14.0,9.334000000000003,10.0,,102.684,
2023,Bahrain,NOR,10.0,0,1.0150000000003274,9.0,-0.18599999999999284,-3.0,32.749,103.521,129.886
2023,Bahrain,NOR,17.0,0,4.979000000000269,4.0,-0.1280000000000001,-14.0,33.922,101.501,128.607
2023,Bahrain,NOR,27.0,0,7.58600000000024,1.0,-20.964,14.0,33.483,100.973,127.663
2023,Bahrain,NOR,37.0,0,14.329999999999927,10.0,1.6409999999999911,0.0,33.234,100.197,128.682
2023,Bahrain,NOR,47.0,0,25.66899999999987,9.0,-2.3159999999999883,16.0,30.734,100.433,126.905
2023,Bahrain,NOR,54.0,0,54.31700000000092,16.0,-1.566999999999993,41.0,31.515,99.789,124.847
2023,Bahrain,HAM,12.0,0,3.4960000000000946,14.0,0.24499999999999034,-1.0,24.655,103.336,119.179
2023,Bahrain,HAM,30.0,0,3.493000000000393,16.0,-0.1700000000000017,-1.0,24.671,101.175,119.503
2023,Bahrain,SAI,13.0,0,8.318999999999505,15.0,1.3229999999999933,0.0,24.531,103.31,119.006
2023,Bahrain,SAI,31.0,0,12.806000000000495,17.0,0.21099999999999852,0.0,24.25,101.274,118.492
2023,Bahrain,RUS,13.0,0,5.788000000000466,15.0,0.5919999999999987,0.0,26.984,104.691,121.269
2023,Bahrain,RUS,31.0,0,4.817000000000007,18.0,-2.6340000000000003,0.0,24.39,101.035,118.694
2023,Bahrain,BOT,11.0,0,3.6959999999999127,13.0,0.48400000000000887,-2.0,25.343,103.269,119.45
2023,Bahrain,BOT,29.0,0,8.469999999999345,13.0,0.29300000000000637,-2.0,25.609,102.22,118.886
2023,Bahrain,PIA,13.0,0,1.2929999999996653,12.0,-2.7239999999999895,0.0,,122.071,
2023,Saudi Arabia,VER,18.0,0,7.4650000000001455,17.0,-1.1019999999999897,2.0,20.859,134.348,
2023,Saudi Arabia,GAS,14.0,0,1.8610000000007858,13.0,0.347999999999999,-2.0,20.703,98.551,113.128
2023,Saudi Arabia,PER,18.0,0,,,,2.0,20.671,127.357,
2023,Saudi Arabia,ALO,18.0,0,5.971000000000458,17.0,0.6340000000000003,2.0,26.859,129.623,
2023,Saudi Arabia,LEC,16.0,0,1.5360000000000582,15.0,-2.451999999999998,7.0,20.062,97.681,119.434
2023,Saudi Arabia,STR,13.0,0,2.77599999999984,12.0,1.2390000000000043,-3.0,21.156,98.543,114.305
2023,Saudi Arabia,SAR,18.0,0,6.537000000000262,17.0,2.6439999999999912,0.0,21.063,136.225,142.638
2023,Saudi Arabia,MAG,8.0,1,0.6190000000005966,7.0,-0.09399999999999409,-8.0,20.922,99.187,112.964
2023,Saudi Arabia,DEV,17.0,0,2.298999999999978,16.0,-0.7039999999999935,1.0,21.109,109.322,149.507
2023,Saudi Arabia,TSU,17.0,0,7.118000000000393,16.0,-2.928999999999988,1.0,21.406,102.41,149.289
2023,Saudi Arabia,ALB,17.0,0,1.2070000000003347,4.0,0.34499999999999886,1.0,21.375,104.635,
2023,Saudi Arabia,ALB,27.0,0,0.3029999999998836,8.0,1.8910000000000053,9.0,,,
2023,Saudi Arabia,ZHO,11.0,0,2.418000000000575,10.0,-0.009000000000000341,-5.0,21.687,99.247,115.874
2023,Saudi Arabia,ZHO,18.0,0,3.51299999999992,9.0,1.0559999999999974,0.0,21.266,137.713,135.298
2023,Saudi Arabia,HUL,11.0,0,2.4769999999998618,10.0,-0.0870000000000033,-5.0,21.515,99.066,113.453
2023,Saudi Arabia,OCO,16.0,0,3.751999999999498,15.0,1.710000000000008,0.0,20.797,98.567,125.968
2023,Saudi Arabia,NOR,2.0,0,0.3380000000001928,1.0,0.33799999999999386,-7.0,29.421,103.07,123.534
2023,Saudi Arabia,NOR,19.0,0,13.493000000000393,17.0,1.2840000000000202,1.0,21.343,120.488,138.348
2023,Saudi Arabia,HAM,18.0,0,6.881999999999607,17.0,1.2569999999999908,0.0,21.062,136.76,
2023,Saudi Arabia,SAI,15.0,0,4.096000000000458,14.0,0.06100000000000705,-1.0,20.75,97.523,113.399
2023,Saudi Arabia,RUS,18.0,0,8.081000000000131,17.0,0.29699999999999704,2.0,20.828,132.217,
2023,Saudi Arabia,BOT,9.0,0,1.4409999999998035,8.0,1.7780000000000058,-7.0,21.531,99.617,114.489
2023,Saudi Arabia,BOT,17.0,0,5.679000000000087,15.0,-0.15099999999999625,-1.0,22.077,118.961,
2023,Saudi Arabia,BOT,35.0,0,7.30199999999968,33.0,0.6779999999999973,19.0,21.796,98.834,114.109
2023,Saudi Arabia,PIA,1.0,0,,,,-15.0,31.39,107.254,124.805
2023,Australia,VER,8.0,0,1.3640000000004875,7.0,0.9259999999999877,0.0,925.021,,
2023,Australia,VER,55.0,0,,,,1.0,867.724,,
2023,Australia,VER,57.0,0,,,,1.0,1856.556,,
2023,Australia,GAS,8.0,0,0.13000000000010914,8.0,-1.4590000000000032,-48.0,927.005,,
2023,Australia,GAS,55.0,0,4.665999999999258,47.0,0.7789999999999964,1.0,875.209,,
2023,Australia,PER,1.0,0,,,,-53.0,17.719,132.096,131.789
2023,Australia,PER,2.0,0,0.6419999999998254,1.0,0.6419999999999959,-6.0,17.796,131.789,110.649
2023,Australia,PER,8.0,0,0.876999999999498,6.0,-0.4309999999999974,-46.0,937.537,,
2023,Australia,PER,55.0,0,3.088999999999942,46.0,1.3250000000000028,1.0,876.443,,
2023,Australia,PER,57.0,0,0.3760000000002037,6.0,,1.0,1853.51,,
2023,Australia,ALO,8.0,0,2.5729999999994106,7.0,0.2850000000000108,0.0,927.021,,
2023,Australia,ALO,55.0,0,0.9319999999988795,46.0,-0.5369999999999919,1.0,874.303,,
2023,Australia,ALO,57.0,0,0.47400000000016007,5.0,,1.0,1845.12,,
2023,Australia,STR,8.0,0,5.065000000000509,8.0,2.674999999999997,0.0,927.114,,
2023,Australia,STR,55.0,0,1.9719999999997526,46.0,0.18200000000000216,1.0,875.052,,
2023,Australia,STR,57.0,0,0.2600000000002183,2.0,,1.0,1846.01,,
2023,Australia,SAR,1.0,0,,,,-53.0,18.421,131.454,133.1
2023,Australia,SAR,2.0,0,1.48700000000008,1.0,1.4869999999999948,-6.0,19.141,133.1,110.807
2023,Australia,SAR,8.0,0,0.4609999999993306,6.0,-0.4749999999999943,-46.0,938.098,,
2023,Australia,SAR,36.0,0,1.5099999999993088,34.0,1.8249999999999886,28.0,19.031,99.313,89.657
2023,Australia,SAR,54.0,0,17.429999999998472,52.0,-9.462000000000003,0.0,732.039,,
2023,Australia,SAR,55.0,0,16.01599999999962,1.0,,-1.0,74.265,,
2023,Australia,MAG,7.0,0,0.8539999999993597,6.0,0.09799999999999898,-1.0,20.781,117.79,
2023,Australia,MAG,8.0,0,8.539999999999964,6.0,15.096000000000004,-46.0,940.177,,
2023,Australia,DEV,8.0,0,1.363999999999578,7.0,0.2710000000000008,-46.0,937.927,,
2023,Australia,DEV,45.0,0,20.33100000000013,43.0,1.1140000000000043,37.0,18.109,98.544,88.53
2023,Australia,DEV,54.0,1,13.956000000000131,24.0,4.356999999999999,-2.0,726.867,,
2023,Australia,DEV,55.0,0,178.69900000000052,25.0,,-1.0,73.233,,
2023,Australia,TSU,8.0,0,1.28899999999976,7.0,-6.3629999999999995,0.0,931.801,,
2023,Australia,TSU,54.0,1,8.130999999999403,52.0,4.253,0.0,18.234,123.458,
2023,Australia,TSU,55.0,0,1.131999999999607,53.0,-6.998999999999995,-1.0,841.74,,
2023,Australia,TSU,57.0,0,0.004999999999199645,1.0,,1.0,1871.135,,
2023,Australia,ZHO,1.0,0,,,,-55.0,18.921,129.967,119.863
2023,Australia,ZHO,8.0,0,0.8779999999997017,5.0,0.15800000000000125,-46.0,937.864,,
2023,Australia,ZHO,54.0,0,19.47400000000016,45.0,5.431000000000012,0.0,21.844,130.457,
2023,Australia,ZHO,55.0,0,26.998999999999796,46.0,7.5249999999999915,-1.0,841.49,,
2023,Australia,ZHO,57.0,0,0.22299999999995634,3.0,,1.0,1864.916,,
2023,Australia,HUL,8.0,0,3.251999999999498,7.0,2.594999999999999,0.0,926.239,,
2023,Australia,HUL,55.0,0,3.5270000000000437,46.0,-0.07399999999999807,1.0,880.771,,
2023,Australia,HUL,57.0,0,0.21600000000034925,1.0,,1.0,1868.978,,
2023,Australia,OCO,1.0,0,,,,-55.0,18.141,122.304,126.286
2023,Australia,OCO,8.0,0,0.33000000000083674,7.0,-0.28600000000000136,-46.0,937.942,,
2023,Australia,OCO,55.0,0,4.561999999999898,46.0,1.7809999999999917,1.0,879.848,,
2023,Australia,NOR,8.0,0,0.9620000000004438,7.0,0.554000000000002,0.0,934.723,,
2023,Australia,NOR,55.0,0,11.941000000000713,47.0,4.122,1.0,881.005,,
2023,Australia,NOR,57.0,0,0.22699999999895226,1.0,,1.0,1864.088,,
2023,Australia,HAM,8.0,0,,,,0.0,925.114,,
2023,Australia,HAM,55.0,0,12.792999999999665,46.0,4.424999999999997,1.0,871.662,,
2023,Australia,HAM,57.0,0,38.24399999999878,4.0,,1.0,1859.447,144.44,
2023,Australia,SAI,7.0,0,1.4790000000002692,6.0,-0.034000000000006025,-1.0,18.359,108.202,
2023,Australia,SAI,8.0,0,3.219000000000051,7.0,0.664999999999992,-46.0,937.051,,
2023,Australia,SAI,55.0,0,6.783000000001266,46.0,3.147999999999996,1.0,874.896,,
2023,Australia,SAI,57.0,0,0.5529999999998836,5.0,,1.0,1861.854,,
2023,Australia,RUS,7.0,0,,,,-1.0,19.14,107.537,
2023,Australia,RUS,8.0,0,0.3720000000002983,7.0,8.37100000000001,-46.0,930.63,,
2023,Australia,BOT,1.0,0,,,,-55.0,21.671,137.156,114.147
2023,Australia,BOT,8.0,0,3.1380000000008295,6.0,1.9009999999999962,-46.0,937.645,,
2023,Australia,BOT,53.0,0,12.570000000001528,44.0,0.8719999999999999,-1.0,19.828,110.643,
2023,Australia,BOT,54.0,0,32.194000000001324,45.0,19.623999999999995,-2.0,739.336,,
2023,Australia,BOT,55.0,0,304.34100000000035,46.0,,-1.0,76.671,,
2023,Australia,BOT,57.0,0,0.1890000000003056,5.0,,1.0,1867.166,,
2023,Australia,PIA,8.0,0,0.6629999999995562,7.0,-0.8370000000000033,0.0,934.567,,
2023,Australia,PIA,54.0,0,12.300999999999476,52.0,-0.0030000000000001137,0.0,19.437,122.932,
2023,Australia,PIA,55.0,0,28.90400000000045,53.0,16.60300000000001,-1.0,864.647,,
2023,Australia,PIA,57.0,0,0.3930000000000291,1.0,,1.0,1866.167,,
2023,Azerbaijan,VER,10.0,0,,,,0.0,20.749,110.778,
2023,Azerbaijan,GAS,5.0,1,0.6480000000001382,4.0,0.023000000000010346,-5.0,20.281,113.152,124.865
2023,Azerbaijan,GAS,23.0,0,0.5360000000000582,15.0,0.06799999999999784,-13.0,21.156,112.208,124.713
2023,Azerbaijan,PER,11.0,0,,,,1.0,20.484,142.994,
2023,Azerbaijan,ALO,11.0,0,3.449999999999818,10.0,0.003999999999990678,1.0,23.156,148.557,
2023,Azerbaijan,LEC,11.0,0,3.1409999999996217,10.0,0.1290000000000049,1.0,20.968,144.96,
2023,Azerbaijan,STR,11.0,0,1.3450000000002547,10.0,0.47700000000000387,1.0,23.14,,
2023,Azerbaijan,SAR,8.0,0,1.9149999999999636,7.0,1.0859999999999985,-2.0,21.062,114.13,125.742
2023,Azerbaijan,MAG,10.0,0,5.5090000000000146,9.0,-3.2920000000000016,0.0,30.937,122.819,
2023,Azerbaijan,TSU,8.0,0,2.1409999999996217,7.0,-0.053999999999987836,-2.0,20.484,112.849,125.578
2023,Azerbaijan,ALB,7.0,0,1.6710000000002765,6.0,0.045000000000001705,-3.0,21.078,112.993,126.167
2023,Azerbaijan,ZHO,11.0,0,14.951000000000022,10.0,1.8699999999999903,1.0,22.218,,
2023,Azerbaijan,ZHO,36.0,0,7.220999999999549,25.0,0.10000000000000853,0.0,,113.661,
2023,Azerbaijan,HUL,49.0,0,0.18299999999908323,41.0,0.7369999999999948,13.0,24.687,113.182,126.546
2023,Azerbaijan,OCO,50.0,0,19.57300000000032,38.0,-6.244,14.0,20.359,110.932,121.249
2023,Azerbaijan,NOR,9.0,0,2.5039999999999054,8.0,0.3919999999999959,-1.0,20.359,112.343,135.72
2023,Azerbaijan,HAM,9.0,0,1.761000000000422,8.0,0.33800000000000807,-1.0,20.313,113.178,131.469
2023,Azerbaijan,SAI,11.0,0,2.694999999999709,10.0,-3.3659999999999997,1.0,21.952,,
2023,Azerbaijan,RUS,11.0,0,3.175999999999476,10.0,-0.23099999999999454,1.0,20.437,,
2023,Azerbaijan,RUS,49.0,0,1.018000000000029,40.0,-0.045000000000001705,13.0,21.359,112.152,124.793
2023,Azerbaijan,BOT,6.0,0,0.9909999999999854,5.0,0.07100000000001216,-4.0,21.156,113.204,124.955
2023,Azerbaijan,BOT,12.0,0,1.8989999999994325,3.0,,-24.0,22.359,133.014,140.098
2023,Azerbaijan,BOT,34.0,0,2.3229999999994106,10.0,2.4579999999999984,-2.0,20.953,111.998,124.784
2023,Azerbaijan,PIA,8.0,0,1.9380000000001019,7.0,0.8419999999999987,-2.0,20.969,112.245,125.475
2023,Miami,VER,45.0,0,,,,8.0,22.687,95.856,106.123
2023,Miami,PER,20.0,0,,,,3.0,21.906,97.863,106.826
2023,Miami,ALO,24.0,0,4.2590000000000146,23.0,0.35999999999999943,7.0,22.688,97.282,107.051
2023,Miami,RUS,17.0,0,3.449000000000524,16.0,-0.14099999999999113,0.0,22.329,97.609,107.89
2023,Miami,SAI,18.0,0,0.6080000000001746,18.0,-0.18999999999999773,1.0,22.281,97.311,106.534
2023,Miami,HAM,37.0,1,1.4569999999994252,36.0,-0.4899999999999949,0.0,22.187,97.819,105.089
2023,Miami,LEC,17.0,0,7.4429999999993015,16.0,0.5279999999999916,0.0,22.047,97.645,108.229
2023,Miami,GAS,15.0,0,2.9349999999994907,14.0,0.7479999999999905,-2.0,22.453,98.406,108.049
2023,Miami,OCO,39.0,0,0.7489999999997963,20.0,0.07299999999999329,2.0,21.937,97.507,105.73
2023,Miami,MAG,14.0,0,3.0460000000002765,13.0,1.2870000000000061,-3.0,22.578,98.728,107.363
2023,Miami,TSU,36.0,0,4.581000000000131,35.0,-0.35300000000000864,-1.0,22.25,97.007,106.515
2023,Miami,STR,42.0,0,1.8829999999998108,26.0,0.08899999999999864,5.0,22.594,97.256,106.469
2023,Miami,BOT,15.0,0,1.9299999999993815,14.0,-0.03900000000000148,-2.0,23.234,99.631,108.475
2023,Miami,ALB,22.0,0,0.28099999999994907,21.0,0.6490000000000009,5.0,22.437,99.058,107.79
2023,Miami,HUL,33.0,0,3.6989999999996144,32.0,-0.9889999999999901,-4.0,23.219,100.557,107.942
2023,Miami,ZHO,31.0,0,3.4789999999993597,13.0,0.8349999999999937,-6.0,22.75,97.61,107.897
2023,Miami,NOR,4.0,0,0.9600000000000364,4.0,-0.4579999999999984,-0.5,24.077,98.826,110.478
2023,Miami,DEV,15.0,0,5.333999999999833,15.0,0.23700000000000898,-2.0,23.594,98.808,110.131
2023,Miami,PIA,5.0,0,0.7929999999996653,4.0,-0.1559999999999917,0.5,22.265,98.967,108.019
2023,Miami,SAR,2.0,0,0.5520000000001346,2.0,0.5519999999999925,-15.0,48.906,101.093,135.625
2023,Monaco,VER,55.0,0,,,,2.0,24.484,130.567,106.131
2023,Monaco,GAS,47.0,0,25.067000000000007,47.0,-0.11700000000000443,-5.0,23.875,93.267,79.884
2023,Monaco,GAS,54.0,0,3.092000000000553,9.0,2.5220000000000056,1.0,29.969,121.097,103.22
2023,Monaco,PER,1.0,0,,,,-52.0,24.813,118.19,79.704
2023,Monaco,PER,34.0,0,1.074999999999818,34.0,1.6370000000000005,-18.0,32.656,106.451,79.581
2023,Monaco,PER,53.0,1,12.591999999999643,51.0,7.051000000000002,0.0,24.172,115.544,102.332
2023,Monaco,PER,57.0,0,1.381999999999607,4.0,0.1460000000000008,-1.0,29.046,125.839,105.989
2023,Monaco,PER,70.0,0,14.259000000000015,16.0,-4.731999999999999,-0.5,25.187,118.066,96.744
2023,Monaco,ALO,54.0,0,13.307999999999993,53.0,0.9429999999999978,2.0,24.219,110.311,126.635
2023,Monaco,ALO,55.0,0,24.672999999999774,54.0,11.365000000000009,2.0,25.843,126.635,108.531
2023,Monaco,LEC,44.0,0,22.783000000000357,44.0,1.7769999999999868,-8.0,24.187,95.442,79.563
2023,Monaco,LEC,55.0,0,4.6850000000004,21.0,-1.5900000000000034,2.0,25.702,129.246,103.008
2023,Monaco,STR,51.0,0,0.5540000000000873,50.0,-0.08299999999999841,-1.0,24.64,104.501,92.189
2023,Monaco,SAR,20.0,0,1.6329999999998108,18.0,2.4920000000000044,-33.0,24.109,97.211,81.646
2023,Monaco,SAR,23.0,0,13.009000000000015,4.0,0.3780000000000001,-29.0,27.531,98.195,80.682
2023,Monaco,SAR,52.0,0,30.10699999999997,52.0,-12.116,25.5,25.718,117.918,102.041
2023,Monaco,MAG,56.0,0,0.5230000000010477,3.0,21.334000000000003,4.0,51.078,,108.018
2023,Monaco,MAG,71.0,0,85.378999999999,18.0,-16.41000000000001,0.5,,,
2023,Monaco,DEV,53.0,0,2.962999999999738,2.0,0.6509999999999962,0.0,24.219,118.795,107.858
2023,Monaco,TSU,53.0,0,35.6230000000005,5.0,9.918999999999997,0.0,33.609,125.687,101.01
2023,Monaco,ALB,18.0,0,7.085000000000036,17.0,1.441999999999993,-35.0,24.03,98.414,83.193
2023,Monaco,ALB,52.0,0,0.15500000000065484,50.0,-0.3119999999999976,0.0,27.015,115.852,96.281
2023,Monaco,ZHO,1.0,0,,,,-25.5,26.125,118.785,80.757
2023,Monaco,ZHO,52.0,1,4.520999999999731,50.0,1.9609999999999985,0.0,25.438,111.997,96.935
2023,Monaco,HUL,1.0,0,,,,-52.0,32.546,120.092,80.434
2023,Monaco,HUL,54.0,0,4.442000000000007,53.0,-17.914,2.0,34.703,139.643,104.22
2023,Monaco,HUL,59.0,0,10.432000000000698,6.0,-3.9129999999999967,1.0,25.624,119.463,102.782
2023,Monaco,OCO,32.0,0,17.49499999999989,32.0,0.07200000000000273,-21.0,25.952,94.668,79.289
2023,Monaco,OCO,54.0,0,6.262000000000626,53.0,1.284000000000006,2.0,24.671,114.547,102.379
2023,Monaco,NOR,50.0,0,5.530000000000655,49.0,-0.16799999999999216,-3.0,24.609,95.974,87.706
2023,Monaco,NOR,54.0,0,9.230999999999767,53.0,-4.680999999999997,2.0,33.436,132.003,103.38
2023,Monaco,HAM,31.0,0,2.6989999999996144,30.0,0.5220000000000056,-22.0,24.468,95.467,78.165
2023,Monaco,HAM,54.0,1,3.0789999999997235,20.0,1.2729999999999961,2.0,26.64,115.141,99.603
2023,Monaco,SAI,33.0,0,19.121000000000095,33.0,-0.45699999999999363,-19.0,24.234,93.612,80.767
2023,Monaco,SAI,55.0,0,18.222999999999956,55.0,-12.99600000000001,2.0,29.031,139.381,102.32
2023,Monaco,RUS,54.0,0,24.474999999999454,54.0,-2.2369999999999948,2.0,30.875,117.545,115.804
2023,Monaco,BOT,51.0,0,8.194999999999709,50.0,1.2069999999999936,-1.0,30.374,109.586,92.154
2023,Monaco,PIA,54.0,0,45.94599999999991,6.0,1.0619999999999976,2.0,25.859,131.859,106.026
2023,Spain,VER,26.0,0,,,,-9.0,22.266,83.843,98.427
2023,Spain,VER,52.0,0,,,,14.0,22.359,82.849,97.231
2023,Spain,HAM,24.0,0,10.641999999999825,23.0,0.6880000000000024,9.0,22.577,84.672,99.313
2023,Spain,HAM,50.0,0,16.257000000000517,23.0,-0.125,15.0,22.718,82.701,98.688
2023,Spain,RUS,25.0,0,5.268999999999323,27.0,-3.622,10.0,22.25,84.632,98.401
2023,Spain,RUS,45.0,0,10.255999999999403,20.0,0.17500000000001137,10.0,22.046,82.981,97.181
2023,Spain,PER,27.0,0,25.51299999999992,26.0,-2.5990000000000038,-8.0,21.718,85.177,98.204
2023,Spain,PER,50.0,0,19.24199999999928,25.0,0.43200000000000216,12.0,21.39,83.039,95.599
2023,Spain,SAI,15.0,0,7.091000000000349,14.0,0.6760000000000019,0.0,22.281,84.981,99.079
2023,Spain,SAI,41.0,0,4.855000000000473,15.0,0.44199999999999307,6.0,22.405,84.28,99.152
2023,Spain,STR,14.0,0,4.885000000000218,16.0,0.8119999999999976,-1.0,22.297,85.694,99.74
2023,Spain,STR,34.0,0,9.27099999999973,8.0,1.2890000000000015,19.0,23.39,85.2,100.11
2023,Spain,ALO,19.0,0,5.777000000000044,18.0,0.6260000000000048,4.0,22.234,84.968,99.017
2023,Spain,ALO,44.0,0,13.851999999999862,16.0,1.0619999999999976,29.0,22.906,83.902,98.759
2023,Spain,OCO,13.0,0,1.8209999999999127,12.0,0.43200000000000216,-2.0,22.156,85.472,98.928
2023,Spain,OCO,35.0,0,2.036000000000058,7.0,2.6990000000000123,0.0,24.093,84.355,100.678
2023,Spain,ZHO,9.0,0,0.7479999999995925,11.0,-0.07099999999999795,-6.0,23.406,86.163,101.115
2023,Spain,ZHO,36.0,0,3.9489999999996144,22.0,-3.984000000000009,-2.0,22.796,84.35,99.856
2023,Spain,GAS,19.0,0,6.57300000000032,18.0,0.375,4.0,23.344,86.187,100.742
2023,Spain,GAS,39.0,0,1.0740000000005239,21.0,-0.20300000000000296,4.0,23.64,84.147,100.082
2023,Spain,LEC,16.0,1,3.1369999999997162,18.0,0.18500000000000227,-22.0,21.828,86.277,99.864
2023,Spain,LEC,41.0,0,12.246000000000095,24.0,0.38700000000000045,26.0,23.031,83.726,99.362
2023,Spain,TSU,10.0,0,2.2559999999994034,9.0,0.4409999999999883,-5.0,22.125,84.958,100.506
2023,Spain,TSU,34.0,0,2.1700000000000728,6.0,2.9849999999999994,-4.0,22.047,84.505,97.984
2023,Spain,PIA,17.0,0,4.15900000000056,16.0,0.6820000000000022,2.0,22.375,84.904,100.323
2023,Spain,PIA,39.0,0,7.126999999999498,22.0,0.5330000000000013,1.0,22.812,84.112,98.905
2023,Spain,DEV,9.0,0,0.4580000000005384,11.0,-0.0899999999999892,-6.0,22.499,85.276,100.443
2023,Spain,DEV,38.0,0,4.793000000000575,21.0,0.2330000000000041,0.0,22.016,84.278,98.438
2023,Spain,HUL,8.0,1,1.1080000000001746,7.0,1.507000000000005,-7.0,22.531,86.934,98.728
2023,Spain,HUL,26.0,0,2.6940000000004147,8.0,0.37400000000000944,-9.0,23.203,84.75,99.843
2023,Spain,HUL,43.0,0,3.701999999999316,8.0,0.3860000000000099,5.0,24.484,85.079,100.839
2023,Spain,ALB,16.0,0,6.2450000000008,15.0,0.6439999999999912,1.0,23.327,86.763,102.254
2023,Spain,ALB,37.0,1,1.3679999999994834,31.0,-0.44700000000000273,-1.0,23.531,86.232,98.923
2023,Spain,NOR,1.0,0,,,,-14.0,37.734,91.428,116.0
2023,Spain,NOR,22.0,0,1.8339999999998327,16.0,-0.13800000000000523,-16.0,22.796,85.334,100.436
2023,Spain,NOR,50.0,0,8.30199999999968,11.0,0.8169999999999931,15.0,22.031,83.934,98.017
2023,Spain,MAG,10.0,0,1.2919999999994616,9.0,-4.632999999999996,-5.0,22.078,86.652,99.51
2023,Spain,MAG,24.0,0,3.550999999999476,15.0,0.7179999999999893,-11.0,24.672,85.931,101.735
2023,Spain,MAG,42.0,0,5.0700000000006185,2.0,1.8190000000000026,4.0,22.266,86.156,98.274
2023,Spain,BOT,5.0,0,0.7689999999997781,4.0,0.3999999999999915,-10.0,23.734,85.549,100.88
2023,Spain,BOT,39.0,0,6.378999999999905,2.0,3.194999999999993,1.0,24.062,87.553,103.035
2023,Spain,SAR,17.0,0,0.9149999999999636,3.0,2.048000000000002,-18.0,22.843,86.858,101.467
2023,Spain,SAR,36.0,0,1.7479999999995925,11.0,2.298000000000002,-2.0,23.921,84.804,101.816
2023,Canada,VER,12.0,0,,,,0.0,23.625,93.192,149.911
2023,Canada,VER,42.0,0,,,,6.0,23.952,93.273,79.311
2023,Canada,GAS,10.0,0,0.7820000000001528,9.0,0.03900000000000148,0.0,27.5,100.116,81.94
2023,Canada,GAS,33.0,0,0.35500000000047294,21.0,-0.1559999999999917,-3.0,24.109,95.144,80.911
2023,Canada,PER,37.0,0,6.337999999999738,36.0,0.6159999999999997,1.0,23.312,93.65,79.774
2023,Canada,PER,68.0,0,11.045000000000073,29.0,0.20600000000000307,56.0,23.218,92.565,81.192
2023,Canada,ALO,12.0,0,0.6649999999999636,11.0,-0.2989999999999924,0.0,24.015,99.554,141.915
2023,Canada,ALO,41.0,0,4.9450000000006185,28.0,-0.14500000000001023,5.0,24.234,93.629,79.272
2023,Canada,LEC,39.0,0,3.5830000000005384,26.0,0.1280000000000001,27.0,24.437,94.031,80.182
2023,Canada,STR,11.0,0,1.030999999999949,10.0,-0.17199999999999704,-1.0,23.703,94.477,102.344
2023,Canada,STR,27.0,0,0.3029999999998836,15.0,0.04600000000000648,-9.0,23.859,94.832,81.189
